Course_ID,Num_Subscribers,Course_Title,Price,Num_Review,Num_Lectures,Level,Rating,Content_Duration,Published_Timestamp,Subject,Date_Published,Course_Type
74004,139,CFA Level I Workshop 4: Fixed Income and Equity,20,3,6,Intermediate Level,0.98,1.5,2013-08-12T13:51:50Z,Business Finance,8/12/2013,Paid
849896,139,株式投資に必要なスキルの学習手順を学ぶ,20,36,29,Expert Level,0.8,2,2016-06-09T15:18:03Z,Business Finance,6/9/2016,Paid
1001010,137,Forex Trading: Strategia Correlazione EUR/GBP vs GBP/USD,50,39,27,Beginner Level,0.41,1.5,2016-11-10T15:10:05Z,Business Finance,11/10/2016,Paid
322332,137,Learn To Invest In 7 Steps,50,14,21,Intermediate Level,0.7,3,2015-03-29T21:12:54Z,Business Finance,3/29/2015,Paid
324656,136,Forex Trading,95,14,25,Beginner Level,0.11,4.5,2014-11-18T10:52:45Z,Business Finance,11/18/2014,Paid
850726,136,Forex trading with binary options,25,28,21,All Levels,0.48,3,2016-05-16T21:40:10Z,Business Finance,5/16/2016,Paid
202290,135,Stock Market Mastery,20,2,25,All Levels,0.3,7.5,2014-06-08T14:46:02Z,Business Finance,6/8/2014,Paid
518886,135,MQL4 Tutorial Golden Goose,20,5,12,All Levels,0.59,1.5,2015-06-07T19:32:46Z,Business Finance,6/7/2015,Paid
334838,135,Economics - CFA Level 1 - 2014,20,20,24,All Levels,0.46,4,2014-11-08T13:48:00Z,Business Finance,11/8/2014,Paid
768028,134,* An Integrated Approach to the Fundamentals of Accounting,200,14,123,All Levels,0.53,5.5,2016-03-15T17:23:07Z,Business Finance,3/15/2016,Paid
1053462,133,Management Accounting A Complete Study,150,3,158,All Levels,0.96,17.5,2016-12-29T15:07:43Z,Business Finance,12/29/2016,Paid
462474,132,Business Banking 101,25,3,14,All Levels,0.11,1.5,2015-04-06T18:05:26Z,Business Finance,4/6/2015,Paid
676650,132,Corso introduttivo al trading profittevole,20,9,9,Intermediate Level,0.45,1,2015-11-23T18:56:57Z,Business Finance,11/23/2015,Paid
281844,131,How to Pick Stocks,20,3,28,All Levels,0.74,1.5,2014-09-15T19:45:17Z,Business Finance,9/15/2014,Paid
658764,131,Forex Management - Detailed Study for CA / CS / CFA Exams,50,2,38,All Levels,0.8,3,2015-11-03T18:54:45Z,Business Finance,11/3/2015,Paid
796486,129,Super Fast Accounting - the fastest way to do your books,25,21,8,Beginner Level,0.8,0.566666667,2016-03-18T17:32:03Z,Business Finance,3/18/2016,Paid
130366,126,Trading: High-ROI Trading,190,20,47,All Levels,0.8,12.5,2014-02-05T19:02:33Z,Business Finance,2/5/2014,Paid
73938,126,CFA Level I Workshop 2: Financial Reporting & Analysis I,20,2,5,Intermediate Level,0.8,1,2013-08-12T13:26:27Z,Business Finance,8/12/2013,Paid
56058,124,Surpassing Your Kickstarter Goals,30,7,12,All Levels,0.8,1,2013-05-24T17:42:25Z,Business Finance,5/24/2013,Paid
410576,124,CFA® Level 1 2014 – Portfolio Management,40,2,10,Intermediate Level,0.8,2,2015-03-02T01:46:14Z,Business Finance,3/2/2015,Paid
607876,123,Mastering Candlestick Charting : High Probability Trading,50,16,35,All Levels,0.8,2,2015-09-22T00:05:53Z,Business Finance,9/22/2015,Paid
343818,122,Understanding The Stock Market: For Beginners,25,2,36,All Levels,0.8,7.5,2014-11-18T18:43:41Z,Business Finance,11/18/2014,Paid
881062,120,Options Basics & Trading With Small Capital! - Level 1,30,17,19,All Levels,0.8,2,2016-07-26T20:26:58Z,Business Finance,7/26/2016,Paid
552058,120,Analyze Real Estate Investments | Financial Modeling,20,18,21,Beginner Level,0.8,2,2015-07-21T21:45:17Z,Business Finance,7/21/2015,Paid
408232,119,CFA® Level 1 2014 – Quantitative Methods,50,0,27,Beginner Level,0.8,5,2015-02-26T10:06:11Z,Business Finance,2/26/2015,Paid
59725,117,Small Business and Managerial Accounting Training Tutorial,20,3,71,All Levels,0.8,3.5,2013-06-19T17:52:07Z,Business Finance,6/19/2013,Paid
177214,117,An Introduction to Management of Portfolios (MoP),20,15,6,All Levels,0.8,1.5,2014-03-06T09:12:15Z,Business Finance,3/6/2014,Paid
64739,116,Professional Risk Manager (PRM) Certification: Level 1,50,10,51,Beginner Level,0.8,24,2013-07-23T20:18:35Z,Business Finance,7/23/2013,Paid
288256,116,"Trade Stocks, Forex & Financial Markets like a Professional",20,6,12,Beginner Level,0.8,3,2014-08-28T15:02:35Z,Business Finance,8/28/2014,Paid
153926,115,BITCOIN VISUALLY. Part I.,50,6,31,Beginner Level,0.8,4,2014-03-16T14:36:01Z,Business Finance,3/16/2014,Paid
881778,114,資産運用の基礎を学ぶファイナンス入門,20,13,52,All Levels,0.24,4,2016-07-07T18:16:41Z,Business Finance,7/7/2016,Paid
1222836,114,Case Studies in Macro Economics,50,1,22,Intermediate Level,0.73,4,2017-05-25T17:00:12Z,Business Finance,5/25/2017,Paid
754156,112,Aktiver Vermögensaufbau mit ETF,20,18,33,All Levels,0.56,2,2016-02-22T15:20:36Z,Business Finance,2/22/2016,Paid
560218,112,Introduction to Financial Statements,40,1,14,All Levels,0.47,1.5,2015-08-16T22:26:02Z,Business Finance,8/16/2015,Paid
129274,112,Aprende a Ganar Dinero en la Bolsa,30,16,42,Beginner Level,0.82,4,2013-12-11T15:06:56Z,Business Finance,12/11/2013,Paid
869652,111,Ethereum Course for Investors,40,20,11,All Levels,0.8,1,2016-06-09T04:21:43Z,Business Finance,6/9/2016,Paid
74016,110,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",20,1,5,Beginner Level,0.76,1,2013-08-12T13:54:47Z,Business Finance,8/12/2013,Paid
258954,110,CFA Level 1 - Derivatives,30,6,25,All Levels,0.22,4,2014-07-21T10:31:02Z,Business Finance,7/21/2014,Paid
557208,108,Accounting - Basic Costing,40,2,37,All Levels,0.15,3.5,2015-08-04T18:45:56Z,Business Finance,8/4/2015,Paid
466558,106,Bonds For Beginners - A Guide To The Bond Markets,20,14,24,All Levels,0.34,0.566666667,2015-04-20T21:17:15Z,Business Finance,4/20/2015,Paid
772480,106,Learn to Trade Forex Big U-Turn Trade,50,13,12,All Levels,0.24,1,2016-02-24T18:44:24Z,Business Finance,2/24/2016,Paid
666254,106,Curso Avanzado de Trading,125,11,100,All Levels,0.84,20.5,2015-11-28T06:25:44Z,Business Finance,11/28/2015,Paid
501384,105,Essentials Of Swing Trading Stocks,20,9,5,All Levels,0.33,1,2015-06-03T18:00:18Z,Business Finance,6/3/2015,Paid
262818,104,Simple Options Trading System,35,2,16,Intermediate Level,0.52,1.5,2014-07-31T20:25:42Z,Business Finance,7/31/2014,Paid
544556,104,Stock Trading: Insider Tips For Determining Market Direction,95,1,11,All Levels,0.43,1,2015-07-07T23:04:36Z,Business Finance,7/7/2015,Paid
1039442,104,How To Trade RSI Pullback Strategy: Entry To Exit (Forex),150,10,21,Beginner Level,0,2,2017-02-17T05:52:41Z,Business Finance,2/17/2017,Paid
612528,103,Corporate Finance and Alternative Investment for CFA L1,20,3,27,Beginner Level,0.88,4.5,2015-09-17T18:09:49Z,Business Finance,9/17/2015,Paid
689868,103,The Binary Institute - Binary Options Trading Course,200,25,12,Beginner Level,0.9,2.5,2015-12-14T18:27:08Z,Business Finance,12/14/2015,Paid
1250694,103,カードゲームでカンタンに理解する！経済とお金のキホン,20,3,18,All Levels,0.48,1,2017-06-27T05:51:44Z,Business Finance,6/27/2017,Paid
903326,101,CPA 10 COMPLETO,25,25,18,Beginner Level,0.02,5,2016-08-10T23:07:28Z,Business Finance,8/10/2016,Paid
1223000,101,Innovators and innovation: Travel through time!,50,0,31,Beginner Level,0.11,6,2017-05-25T17:41:10Z,Business Finance,5/25/2017,Paid
1050168,100,Forex Trading : Power Of Moving Averages,200,24,33,Beginner Level,0.78,4,2017-01-02T15:18:21Z,Business Finance,1/2/2017,Paid
548044,100,Corporation Tax Returns UK,50,23,25,All Levels,0.11,2,2015-07-23T19:21:21Z,Business Finance,7/23/2015,Paid
425338,99,Basics of Trading,40,17,27,Beginner Level,0.96,1,2015-04-06T20:00:01Z,Business Finance,4/6/2015,Paid
498360,99,Trading For Busy People,50,12,26,All Levels,0.96,3,2015-07-06T22:22:25Z,Business Finance,7/6/2015,Paid
980408,98,Introduction to the economics of public services regulation,80,35,69,Beginner Level,0.96,8,2017-01-03T17:57:55Z,Business Finance,1/3/2017,Paid
725872,97,Certificate in MYOB AccountRight Premier 2017 Course,200,18,29,All Levels,0.96,3,2016-03-10T23:45:35Z,Business Finance,3/10/2016,Paid
1088102,95,The Psychology of Trading,20,3,20,All Levels,0.96,1,2017-02-02T03:58:36Z,Business Finance,2/2/2017,Paid
1170626,94,Start Trading Stocks Using Technical Analysis! Part 2,95,11,25,Expert Level,0.96,2,2017-05-23T00:20:02Z,Business Finance,5/23/2017,Paid
380206,94,Stock Trading Essentials for Day Traders,100,15,9,All Levels,0.96,1,2015-01-08T17:40:22Z,Business Finance,1/8/2015,Paid
929146,93,Learn Stock Options: Options Made Simple 101,35,13,49,All Levels,0.96,5,2016-08-17T04:53:31Z,Business Finance,8/17/2016,Paid
412108,92,Trading Intradiario basado en Precio y Volumen,40,15,19,All Levels,0.96,1.5,2015-02-18T23:28:01Z,Business Finance,2/18/2015,Paid
615204,91,Professional Bookkeeping & Accounting 2 - Bank Daybook,35,6,36,Beginner Level,0.96,2,2015-11-01T18:29:15Z,Business Finance,11/1/2015,Paid
581598,91,Commodity Futures Day Trading Strategies,95,5,28,All Levels,0.96,5,2015-08-28T23:47:29Z,Business Finance,8/28/2015,Paid
116924,91,Gana en la Bolsa con Análisis Técnico,25,11,35,Beginner Level,0.96,8.5,2014-01-29T09:35:29Z,Business Finance,1/29/2014,Paid
863998,91,株式投資で本当のファンダメンタル分析ができるようになる,20,7,30,All Levels,0.96,2,2016-06-21T17:59:58Z,Business Finance,6/21/2016,Paid
1051430,90,Intermediate Accounting 1: Easy. Fast. Simple!,200,12,35,Intermediate Level,0.96,2.5,2016-12-29T17:21:35Z,Business Finance,12/29/2016,Paid
974954,90,Numeracy skills in business and everyday life:Think and Deal,20,4,15,Beginner Level,0.8,0.633333333,2016-10-11T19:36:43Z,Business Finance,10/11/2016,Paid
742142,89,Learn the Forex Naked Price Action Pogo Trade,60,4,10,All Levels,0.88,1,2016-02-10T16:52:50Z,Business Finance,2/10/2016,Paid
1167536,89,Learn to Trade Forex - from Beginner to Professional,195,7,64,All Levels,0.95,12.5,2017-04-06T16:59:36Z,Business Finance,4/6/2017,Paid
900472,89,How To Earn Some Bitcoin Every Time You Use A Search Engine,20,23,10,Expert Level,0.37,1,2016-07-09T20:50:29Z,Business Finance,7/9/2016,Paid
73860,87,Financial Risk Manager (FRM) Certification: Level I,50,25,113,Beginner Level,0.1,24,2013-10-26T12:54:58Z,Business Finance,10/26/2013,Paid
562668,87,Financial Accounting Made Easy for All,20,22,86,All Levels,0.34,4,2015-09-01T18:36:10Z,Business Finance,9/1/2015,Paid
971110,86,The Truths about (in)secure Retirement,200,6,32,All Levels,0.3,4.5,2016-10-03T18:42:18Z,Business Finance,10/3/2016,Paid
65802,86,Financial Risk Manager (FRM) Certification: Level II,50,7,87,All Levels,0.4,47,2013-07-24T03:18:38Z,Business Finance,7/24/2013,Paid
273448,85,Learn How to Profit In Forex With Market Rhythms,20,5,17,Beginner Level,0.95,1.5,2014-08-02T17:13:03Z,Business Finance,8/2/2014,Paid
94532,83,Beginner Financial Analysis: Invest Like Warren Buffett,50,4,19,Beginner Level,0.82,0.683333333,2014-03-10T21:49:34Z,Business Finance,3/10/2014,Paid
541824,83,FX Commodity Chart Trading Patterns for Success,50,10,15,All Levels,0.41,2.5,2015-07-19T19:23:14Z,Business Finance,7/19/2015,Paid
774570,83,Professional Bookkeeping & Accounting 4:Trial Balance & More,35,8,21,Beginner Level,0.17,1,2016-03-12T05:06:29Z,Business Finance,3/12/2016,Paid
729128,81,Professional Bookkeeping and Accounting 3: Double Entry,35,8,33,Beginner Level,0.99,1,2016-01-21T18:30:28Z,Business Finance,1/21/2016,Paid
360916,80,Hot Trading Investing Strategy: ETF and Futures,50,10,13,All Levels,0.07,2.5,2014-12-08T07:07:22Z,Business Finance,12/8/2014,Paid
927442,80,Learn the Foundations of Stocks and Options,50,18,63,Intermediate Level,0.48,7.5,2016-08-11T21:18:34Z,Business Finance,8/11/2016,Paid
528104,80,Stock Trading Strategies: Profitable Trading in 7 Days.,50,10,27,All Levels,0.89,5.5,2015-06-16T00:09:26Z,Business Finance,6/16/2015,Paid
248338,79,Introduction to Day Trading,50,5,36,Intermediate Level,0.96,1,2014-09-05T04:38:45Z,Business Finance,9/5/2014,Paid
501502,79,Learn Financial Accounting Different,20,1,58,All Levels,0.34,6,2015-05-24T21:14:23Z,Business Finance,5/24/2015,Paid
168358,78,Basel II,50,6,57,Beginner Level,0.24,3.5,2014-03-06T07:16:03Z,Business Finance,3/6/2014,Paid
700080,78,Budgeting for Business,40,22,25,Intermediate Level,0.78,2.5,2016-01-11T20:46:47Z,Business Finance,1/11/2016,Paid
19653,78,Accounting Skills for Managers,20,3,10,Intermediate Level,0.78,1.5,2012-06-27T16:41:09Z,Business Finance,6/27/2012,Paid
1174084,77,Formação de preços em serviços,35,5,28,All Levels,0.3,2,2017-04-26T05:08:15Z,Business Finance,4/26/2017,Paid
865630,76,Aprenda Cálculo Financeiro de Forma Simples,20,14,21,All Levels,0.57,2,2016-06-02T18:09:38Z,Business Finance,6/2/2016,Paid
815672,76,Finanzas Personales para Vivir Libre de Deudas,75,13,77,Beginner Level,0.28,6,2016-04-27T17:01:52Z,Business Finance,4/27/2016,Paid
931588,75,Learn to trade Chart Patterns,20,8,23,Intermediate Level,0.15,2,2016-08-17T17:04:54Z,Business Finance,8/17/2016,Paid
812798,74,Value Investing and Stock Market Fundamentals,195,8,17,All Levels,0.32,3,2016-04-07T18:10:31Z,Business Finance,4/7/2016,Paid
941310,74,Matemática Financeira com HP12C e MS Excel,20,17,30,Beginner Level,0.76,4.5,2016-10-12T13:50:11Z,Business Finance,10/12/2016,Paid
43778,74,"Buying, Selling, and Storing Precious Metal",20,1,14,Beginner Level,0.76,1,2013-02-27T03:38:36Z,Business Finance,2/27/2013,Paid
753610,74,Trading mit kleinen Konten - Grundlagen die du kennen musst,80,4,20,All Levels,0.76,3.5,2017-03-29T00:06:21Z,Business Finance,3/29/2017,Paid
322118,72,IFRS Financial Reporting,55,9,15,Beginner Level,0.76,3.5,2014-10-24T16:55:03Z,Business Finance,10/24/2014,Paid
709816,72,Socorro! Preciso Organizar as Minhas Finanças!,20,17,37,Intermediate Level,0.76,1.5,2016-01-08T18:06:39Z,Business Finance,1/8/2016,Paid
255046,71,Investments and Financial Markets,40,3,19,Beginner Level,0.76,1.5,2014-07-22T19:08:41Z,Business Finance,7/22/2014,Paid
74028,71,"CFA Level I Workshop 6: Alternatives, PM and Economics",20,1,5,All Levels,0.76,1,2013-08-12T14:20:49Z,Business Finance,8/12/2013,Paid
73962,71,CFA Level I Workshop 3: Financial Reporting & Analysis II,20,1,5,All Levels,0.76,1,2013-08-12T13:31:41Z,Business Finance,8/12/2013,Paid
193916,70,How to be A High Performance Insurance Broker Part 2,40,3,15,All Levels,0.76,2,2014-04-06T16:50:18Z,Business Finance,4/6/2014,Paid
1101382,70,Binary Options Masterclass,200,11,16,Beginner Level,0.76,2,2017-02-13T16:37:57Z,Business Finance,2/13/2017,Paid
64173,69,Trading: How Transformative Learning Drives Expertise,30,2,16,Beginner Level,0.74,1,2013-07-15T17:20:29Z,Business Finance,7/15/2013,Paid
869716,68,株式投資で本当のテクニカル分析ができるようになる,20,10,45,Intermediate Level,0.83,2.5,2016-07-01T19:53:20Z,Business Finance,7/1/2016,Paid
509512,68,Forex For Beginners - A Guide To Currency Trading,20,10,23,Beginner Level,0.81,0.5,2015-05-25T18:19:21Z,Business Finance,5/25/2015,Paid
1046940,66,Trade RSI Breakout Strategy: Great Risk/Reward Ratio (Forex),200,12,19,All Levels,0.76,2,2017-05-01T19:56:30Z,Business Finance,5/1/2017,Paid
469848,66,Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern,30,16,11,Beginner Level,0.98,1,2015-04-09T18:14:44Z,Business Finance,4/9/2015,Paid
499504,65,Disminuye deudas en tu hogar en menos de 30 días,20,3,15,Beginner Level,0.55,1.5,2015-05-19T22:25:23Z,Business Finance,5/19/2015,Paid
538560,64,Stocks For Beginners - A Guide To Investing,20,15,14,Beginner Level,0.5,1,2015-07-17T19:16:47Z,Business Finance,7/17/2015,Paid
1189592,64,Learn How To Successfully Trade Forex: In 5 Simple Steps,95,7,44,Beginner Level,0.55,8.5,2017-05-03T22:09:03Z,Business Finance,5/3/2017,Paid
1178820,62,Aprenda a Investir no Tesouro Direto Passo a Passo,35,10,19,All Levels,0.12,1,2017-04-25T07:06:14Z,Business Finance,4/25/2017,Paid
1078520,62,"Internal Controls - Design, Implementation and Monitoring",195,6,27,Expert Level,0.28,6.5,2017-03-20T18:42:56Z,Business Finance,3/20/2017,Paid
1233350,61,Bitcoin Profits for Beginners,100,18,30,Beginner Level,0.02,1.5,2017-06-09T17:01:05Z,Business Finance,6/9/2017,Paid
302456,61,Bookkeeping Made Simple,40,16,22,Beginner Level,0.3,2.5,2015-07-16T20:51:43Z,Business Finance,7/16/2015,Paid
537748,61,What is Bitcoin,20,3,27,Beginner Level,0.78,5,2015-07-09T00:07:44Z,Business Finance,7/9/2015,Paid
427040,59,Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben,20,11,7,Beginner Level,0.78,1.5,2015-02-25T15:13:13Z,Business Finance,2/25/2015,Paid
1225564,59,Short Straddles - Exploit Earnings Option Volatility Crush,60,8,7,Beginner Level,0.78,0.583333333,2017-05-24T14:45:31Z,Business Finance,5/24/2017,Paid
572992,58,Investing: How to Fix Hidden Flaws Inside Your Portfolio,195,8,14,All Levels,0.78,1,2015-12-03T02:30:13Z,Business Finance,12/3/2015,Paid
858764,58,株式投資に向く性格に変えるための心理学を学ぶ,20,11,28,All Levels,0.78,1.5,2016-06-14T15:53:31Z,Business Finance,6/14/2016,Paid
867440,57,"Bitcoin: el futuro del dinero, hoy",200,22,19,All Levels,0.78,3,2016-06-06T00:06:37Z,Business Finance,6/6/2016,Paid
1151398,57,Trading Forex - Trader avec les figures harmoniques,90,11,23,All Levels,0.88,2,2017-03-31T22:44:53Z,Business Finance,3/31/2017,Paid
1041522,57,Forex Trading :RSI Indicator-A Secret Weapon,95,13,14,All Levels,0.88,1.5,2016-12-21T14:44:15Z,Business Finance,12/21/2016,Paid
619786,57,Profit During Crashing Markets: A Step-by-Step Guide,195,11,18,Intermediate Level,0.88,1,2016-05-16T21:38:56Z,Business Finance,5/16/2016,Paid
1209556,56,Hedge Fund Trading Systems Part Two - Stocks & ETFs,200,10,23,All Levels,0.88,2.5,2017-05-16T22:22:15Z,Business Finance,5/16/2017,Paid
407658,56,Read financial statements as a stock investor,20,8,18,All Levels,0.88,2,2015-07-10T19:32:16Z,Business Finance,7/10/2015,Paid
65110,55,Professional Risk Manager (PRM) Certification: Level 3,50,5,22,All Levels,0.88,12.5,2013-07-23T20:26:47Z,Business Finance,7/23/2013,Paid
788756,55,Professional Forex Strategy+2 weeks for FREE trading alerts,95,9,15,All Levels,0.88,1,2016-03-29T17:23:29Z,Business Finance,3/29/2016,Paid
725658,55,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,75,2,27,Beginner Level,0.88,5.5,2016-01-13T03:15:11Z,Business Finance,1/13/2016,Paid
1224262,54,Introduction to Futures Trading and Live Trade Demonstration,60,4,6,All Levels,0.88,0.716666667,2017-05-24T14:16:09Z,Business Finance,5/24/2017,Paid
843536,54,Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND,120,11,12,Beginner Level,0.88,0.6,2016-12-05T17:01:51Z,Business Finance,12/5/2016,Paid
894336,53,Master The Psychology of Forex & Binary Options Trading,20,16,7,Beginner Level,0.88,1,2016-07-04T18:47:36Z,Business Finance,7/4/2016,Paid
986272,52,Hedge Fund Trading Systems For Stocks - Part One,200,8,21,All Levels,0.88,1.5,2016-10-29T21:56:38Z,Business Finance,10/29/2016,Paid
1225674,52,The Advantages of ETF Options and Index Options Trading,60,3,9,All Levels,0.88,1,2017-05-23T21:04:42Z,Business Finance,5/23/2017,Paid
1225686,51,Learn Options on Futures for Hedging Options and Stocks,60,2,6,All Levels,0.88,0.7,2017-05-23T22:23:38Z,Business Finance,5/23/2017,Paid
1107954,51,"Day trading strategy for all level, with 72% success rate",95,9,15,All Levels,0.88,0.533333333,2017-03-02T16:25:56Z,Business Finance,3/2/2017,Paid
425126,51,Year-end QuickBooks Procedures,20,2,10,All Levels,0.88,2,2015-02-19T22:08:53Z,Business Finance,2/19/2015,Paid
917172,50,Forex - Trade Gartley with Precision - Complete Strategy,20,1,23,All Levels,0.88,1.5,2016-07-29T16:49:37Z,Business Finance,7/29/2016,Paid
714188,50,"Fixed Income Valuation and Analysis, CFA L2",20,6,12,All Levels,0.88,3,2016-01-04T21:01:48Z,Business Finance,1/4/2016,Paid
364034,50,Finanzas y Análisis Financiero: Manejo Seguro de Negocios,20,18,13,Beginner Level,0.88,1.5,2014-12-16T03:10:02Z,Business Finance,12/16/2014,Paid
548764,49,ACCA FA1 Recording Financial Transactions,50,8,27,Intermediate Level,0.88,3.5,2015-07-14T23:01:39Z,Business Finance,7/14/2015,Paid
475912,49,Master The Stock Market with practice,35,10,42,All Levels,0.88,2,2015-05-15T18:04:34Z,Business Finance,5/15/2015,Paid
302468,49,How to read a Profit & Loss Account and Balance Sheet,20,10,13,All Levels,0.88,2,2014-09-22T04:05:52Z,Business Finance,9/22/2014,Paid
1172370,49,Mit Finanzwissen zu besserem Unternehmertum,50,3,23,Expert Level,0.95,3,2017-05-10T15:10:34Z,Business Finance,5/10/2017,Paid
1193056,48,Trader sur le Forex avec Ichimoku,90,12,18,Beginner Level,0.95,2.5,2017-05-05T16:58:52Z,Business Finance,5/5/2017,Paid
756520,47,Exam 1 Review - Managerial Accounting (U of H),30,9,22,All Levels,0.95,2,2016-02-11T16:23:46Z,Business Finance,2/11/2016,Paid
476880,47,Financial Model Fundamentals-Learn the Essential Skills,75,5,27,Intermediate Level,0.95,2.5,2015-06-01T20:58:11Z,Business Finance,6/1/2015,Paid
851288,46,Smart Trading Techniques for Safe & Consistent Weekly Result,100,11,24,Beginner Level,0.95,2.5,2016-05-24T04:57:49Z,Business Finance,5/24/2016,Paid
575476,45,Forex trading made simple,100,4,31,Beginner Level,0.95,1.5,2015-09-25T19:08:09Z,Business Finance,9/25/2015,Paid
777276,45,Financial Accounting Part I - Passing the Class,20,10,47,All Levels,0.95,4.5,2016-06-29T14:53:51Z,Business Finance,6/29/2016,Paid
1107904,45,Financial Reporting A Comprehensive Study,50,1,72,Beginner Level,0.95,8,2017-02-09T21:58:02Z,Business Finance,2/9/2017,Paid
332690,45,Introduction to Trade Theory (Technical Analysis) For Stocks,20,4,6,Beginner Level,0.11,1,2014-11-24T04:14:02Z,Business Finance,11/24/2014,Paid
315716,45,15 Mandamientos para ganar dinero en Bolsa,20,2,49,Beginner Level,0.96,8.5,2014-10-14T17:33:27Z,Business Finance,10/14/2014,Paid
460652,44,Financial and Business Simulation with Microsoft Excel,20,5,8,All Levels,0.79,0.516666667,2015-03-29T22:10:23Z,Business Finance,3/29/2015,Paid
410196,44,DIY: Reduce Unpaid Federal Tax thru IRS Offer in Compromise,20,3,8,All Levels,0.94,1,2015-03-26T18:20:18Z,Business Finance,3/26/2015,Paid
994666,44,Intro to Impact Investing,200,4,12,Beginner Level,0.18,0.533333333,2016-11-08T17:02:08Z,Business Finance,11/8/2016,Paid
822926,44,Curso de Trading práctico basado en casos reales,20,6,55,All Levels,0.07,10,2016-08-29T16:36:38Z,Business Finance,8/29/2016,Paid
28172,43,Practical Trading on Financial Futures & Options Markets,50,0,25,Beginner Level,0.1,4,2012-11-12T15:01:43Z,Business Finance,11/12/2012,Paid
25794,43,How To Crowdfund,30,6,17,All Levels,0.76,1.5,2012-10-02T22:00:03Z,Business Finance,10/2/2012,Paid
806122,43,Learn and Master the Basics of Finance,20,17,39,All Levels,0.11,3,2016-09-25T20:37:51Z,Business Finance,9/25/2016,Paid
953490,42,TopTrader Academy - Complete Options Course,150,1,11,Beginner Level,0.22,3,2016-09-13T22:09:05Z,Business Finance,9/13/2016,Paid
417088,42,Do Your Own Accounts,35,2,13,Beginner Level,0.76,1.5,2015-02-13T09:56:58Z,Business Finance,2/13/2015,Paid
773060,42,Forex: Economic News Trading,25,14,11,Intermediate Level,0.81,0.683333333,2016-02-29T18:44:03Z,Business Finance,2/29/2016,Paid
65105,41,Professional Risk Manager (PRM) Certification: Level 2,50,1,55,All Levels,0.69,7.5,2013-07-23T20:24:14Z,Business Finance,7/23/2013,Paid
829182,41,【個人事業主向け】青色申告の記帳を自力で行うための複式簿記の基本,30,3,37,Beginner Level,0.93,3,2016-05-25T16:12:15Z,Business Finance,5/25/2016,Paid
54246,40,3 documentos clave para administrar tu empresa con éxito,45,6,18,Beginner Level,0.93,1,2013-05-16T10:03:47Z,Business Finance,5/16/2013,Paid
1113442,40,Beginners Chart Patterns Trading for Penny Stocks,200,7,26,All Levels,0.93,1.5,2017-02-22T05:37:40Z,Business Finance,2/22/2017,Paid
479496,40,Basic Technical Analysis,50,1,27,All Levels,0.93,2.5,2015-08-05T17:19:03Z,Business Finance,8/5/2015,Paid
824034,39,Technical Analysis: Understanding Price Action,45,6,37,Beginner Level,0.93,3,2016-08-26T22:57:33Z,Business Finance,8/26/2016,Paid
1095700,39,Using Xero for your bookkeeping needs do beautiful business,95,6,28,All Levels,0.93,1,2017-02-27T16:33:33Z,Business Finance,2/27/2017,Paid
895030,38,Forex - Price action Reversal Strategy,20,6,16,All Levels,0.93,1,2016-07-04T21:31:45Z,Business Finance,7/4/2016,Paid
754524,38,Fundraising Success: The Art & Science of Major Gifts,50,9,25,All Levels,0.98,2.5,2016-05-27T17:16:58Z,Business Finance,5/27/2016,Paid
65113,38,Professional Risk Manager (PRM) Certification: Level 4,50,7,17,Beginner Level,0.98,8,2013-07-23T20:28:06Z,Business Finance,7/23/2013,Paid
1031696,37,Introduction to Accounting - Analyzing Financial Statements,60,15,12,Beginner Level,0.98,1,2016-12-13T21:12:10Z,Business Finance,12/13/2016,Paid
607362,37,Accounting 101-Master Class for Understanding Business,20,2,43,All Levels,0.98,2.5,2015-10-10T04:45:42Z,Business Finance,10/10/2015,Paid
370440,37,Bitcoin For Beginners,50,3,22,All Levels,0.98,4,2014-12-29T18:54:54Z,Business Finance,12/29/2014,Paid
570996,37,Finance Fundamentals for Non Finance Leaders,20,7,15,All Levels,0.98,1,2015-08-04T21:56:58Z,Business Finance,8/4/2015,Paid
944594,36,Strategy layout and Backtesting,200,2,24,All Levels,0.98,4,2016-09-21T19:36:22Z,Business Finance,9/21/2016,Paid
745832,36,Succeed at Options Even If You Don't Know Where to Start,200,1,12,Beginner Level,0.98,1.5,2017-04-17T18:00:13Z,Business Finance,4/17/2017,Paid
231256,35,FOREX Currency Trading For Beginners,25,2,28,Intermediate Level,0.98,4,2014-06-17T22:18:21Z,Business Finance,6/17/2014,Paid
637452,35,Complete Guide to Business Loans,30,4,35,All Levels,0.97,1.5,2015-12-04T05:11:46Z,Business Finance,12/4/2015,Paid
871682,34,Aprenda a Investir,20,4,9,All Levels,0.97,8,2016-06-30T16:50:25Z,Business Finance,6/30/2016,Paid
1029062,33,Forex Trading System: Correlation EUR/GBP vs GBP/USD,50,4,26,All Levels,0.97,1,2016-12-14T15:49:54Z,Business Finance,12/14/2016,Paid
